id,name,tot_pop,no_hc,with_hc,public_hc,private_hc,perc_no_hc,perc_hc
12023,"Columbia County, Florida",63385,11401,51984,26771,33572,0.179869054,0.820130946
12027,"DeSoto County, Florida",32793,9177,23616,15335,12461,0.279846309,0.720153691
12029,"Dixie County, Florida",14902,2979,11923,6651,7101,0.199906053,0.800093947
12031,"Duval County, Florida",862786,140102,722684,267601,543216,0.162383256,0.837616744
12033,"Escambia County, Florida",287062,44901,242161,99460,182843,0.156415687,0.843584313
12035,"Flagler County, Florida",98429,15816,82613,41106,61109,0.160684351,0.839315649
12037,"Franklin County, Florida",9758,2067,7691,4263,5017,0.211826194,0.788173806
12039,"Gadsden County, Florida",44463,8541,35922,17713,23192,0.192092301,0.807907699
12041,"Gilchrist County, Florida",15749,3582,12167,6096,7933,0.227443012,0.772556988
12043,"Glades County, Florida",11886,3451,8435,5045,5625,0.290341578,0.709658422
12045,"Gulf County, Florida",13535,2699,10836,5130,7665,0.19940894,0.80059106
12047,"Hamilton County, Florida",11185,1929,9256,5317,5256,0.17246312,0.82753688
12049,"Hardee County, Florida",25843,7343,18500,11945,9019,0.284138838,0.715861162
12051,"Hendry County, Florida",36484,11441,25043,13238,14036,0.313589519,0.686410481
12053,"Hernando County, Florida",172018,28971,143047,80271,95351,0.168418421,0.831581579
12055,"Highlands County, Florida",97225,16921,80304,52559,51224,0.174039599,0.825960401
12057,"Hillsborough County, Florida",1267860,224025,1043835,385897,766523,0.176695376,0.823304624
12059,"Holmes County, Florida",17859,3283,14576,7895,8925,0.183828882,0.816171118
12061,"Indian River County, Florida",139596,25928,113668,61146,82676,0.185735981,0.814264019
12063,"Jackson County, Florida",41518,5652,35866,17541,24728,0.136133725,0.863866275
12065,"Jefferson County, Florida",12174,1861,10313,4746,7408,0.152866765,0.847133235
12067,"Lafayette County, Florida",7299,1538,5761,2617,3880,0.210713796,0.789286204
12069,"Lake County, Florida",301570,47426,254144,123748,187415,0.157263654,0.842736346
12071,"Lee County, Florida",642316,128647,513669,257085,369084,0.200286152,0.799713848
12073,"Leon County, Florida",277454,34264,243190,64118,204671,0.123494345,0.876505655
12075,"Levy County, Florida",39572,8486,31086,18845,18143,0.214444557,0.785555443
12077,"Liberty County, Florida",6744,1821,4923,2114,3402,0.270017794,0.729982206
12079,"Madison County, Florida",16825,3144,13681,7512,8628,0.186864785,0.813135215
12081,"Manatee County, Florida",333030,59052,273978,129050,203825,0.177317359,0.822682641
12083,"Marion County, Florida",327128,60115,267013,150580,178537,0.183765988,0.816234012
12085,"Martin County, Florida",146877,22514,124363,59304,94665,0.153284721,0.846715279
12086,"Miami-Dade County, Florida",2570727,728710,1842017,792968,1151415,0.283464561,0.716535439
12087,"Monroe County, Florida",73144,18504,54640,22198,41370,0.252980422,0.747019578
12089,"Nassau County, Florida",74159,11723,62436,24132,48946,0.158079262,0.841920738
12091,"Okaloosa County, Florida",178509,28366,150143,55032,122700,0.158905153,0.841094847
12093,"Okeechobee County, Florida",36769,8185,28584,17337,16160,0.222606,0.777394
12095,"Orange County, Florida",1188523,256983,931540,302232,711731,0.216220469,0.783779531
12097,"Osceola County, Florida",287265,66876,220389,93100,149137,0.232802465,0.767197535
12099,"Palm Beach County, Florida",1346364,259169,1087195,463500,807417,0.192495492,0.807504508
12101,"Pasco County, Florida",467337,73961,393376,179710,283688,0.158260527,0.841739473
12103,"Pinellas County, Florida",913282,151243,762039,331054,555958,0.165603833,0.834396167
12105,"Polk County, Florida",607379,110045,497334,239356,333772,0.18118012,0.81881988
12107,"Putnam County, Florida",71996,15168,56828,33600,32638,0.210678371,0.789321629
12109,"St. Johns County, Florida",201545,23329,178216,53787,151783,0.115750825,0.884249175
12111,"St. Lucie County, Florida",281864,57973,223891,116943,149386,0.205677206,0.794322794
12113,"Santa Rosa County, Florida",150205,21354,128851,44651,104748,0.142165707,0.857834293
12115,"Sarasota County, Florida",383166,59424,323742,166093,248682,0.155086829,0.844913171
12117,"Seminole County, Florida",429628,71364,358264,108917,287460,0.166106492,0.833893508
12119,"Sumter County, Florida",94705,9522,85183,60661,62483,0.100543794,0.899456206
12121,"Suwannee County, Florida",42053,7593,34460,19431,20815,0.180557867,0.819442133
12123,"Taylor County, Florida",19089,2884,16205,7849,11435,0.151081775,0.848918225
12125,"Union County, Florida",10344,1569,8775,3373,6176,0.151682135,0.848317865
12127,"Volusia County, Florida",493082,91486,401596,192658,290744,0.185539119,0.814460881
12129,"Wakulla County, Florida",27384,3624,23760,8114,18620,0.132340053,0.867659947
12131,"Walton County, Florida",55741,10670,45071,20301,32793,0.191421037,0.808578963
12133,"Washington County, Florida",22250,3398,18852,9930,12246,0.152719101,0.847280899
13001,"Appling County, Georgia",17993,4091,13902,6724,8638,0.227366198,0.772633802
13003,"Atkinson County, Georgia",8266,2513,5753,3109,3220,0.304016453,0.695983547
13005,"Bacon County, Georgia",10702,2154,8548,4278,5203,0.201270791,0.798729209
13007,"Baker County, Georgia",3337,696,2641,1252,1678,0.208570572,0.791429428
13009,"Baldwin County, Georgia",43476,6592,36884,13698,28118,0.151623884,0.848376116
13011,"Banks County, Georgia",18298,3197,15101,5900,11416,0.174718548,0.825281452
13013,"Barrow County, Georgia",70584,12893,57691,19669,43829,0.182661793,0.817338207
13015,"Bartow County, Georgia",99863,18408,81455,30038,60628,0.184332536,0.815667464
13017,"Ben Hill County, Georgia",17234,3667,13567,7583,7978,0.212777069,0.787222931
13019,"Berrien County, Georgia",18759,4797,13962,7140,8937,0.255717256,0.744282744
13021,"Bibb County, Georgia",151620,26349,125271,55923,85723,0.173783142,0.826216858
13023,"Bleckley County, Georgia",12528,1829,10699,4808,7733,0.145992976,0.854007024
13025,"Brantley County, Georgia",18364,5413,12951,6632,7918,0.29476149,0.70523851
13027,"Brooks County, Georgia",15680,3785,11895,6763,7051,0.241390306,0.758609694
13029,"Bryan County, Georgia",31200,4735,26465,7492,21963,0.151762821,0.848237179
13031,"Bulloch County, Georgia",71160,12899,58261,16911,46060,0.181267566,0.818732434
13033,"Burke County, Georgia",22866,4019,18847,9612,11393,0.175763142,0.824236858
13035,"Butts County, Georgia",21175,3818,17357,6782,12774,0.180306966,0.819693034
13037,"Calhoun County, Georgia",5067,1384,3683,2071,2098,0.273139925,0.726860075
13039,"Camden County, Georgia",47378,6311,41067,11734,34555,0.133205285,0.866794715
13043,"Candler County, Georgia",10749,2922,7827,4128,4876,0.271839241,0.728160759
13045,"Carroll County, Georgia",110654,20372,90282,33949,66928,0.18410541,0.81589459
13047,"Catoosa County, Georgia",64459,9615,54844,18079,44240,0.149164585,0.850835415
13049,"Charlton County, Georgia",11716,2690,9026,3715,6466,0.229600546,0.770399454
13051,"Chatham County, Georgia",267771,49802,217969,74798,169778,0.18598728,0.81401272
13053,"Chattahoochee County, Georgia",7390,870,6520,1141,5818,0.117726658,0.882273342
13055,"Chattooga County, Georgia",23608,4433,19175,10154,11543,0.18777533,0.81222467
13057,"Cherokee County, Georgia",221128,33169,187959,44751,162277,0.149999096,0.850000904
13059,"Clarke County, Georgia",118596,19985,98611,28400,79717,0.168513272,0.831486728
13061,"Clay County, Georgia",3052,722,2330,1616,1055,0.236566186,0.763433814
13063,"Clayton County, Georgia",260685,69642,191043,81874,126278,0.267150009,0.732849991
13065,"Clinch County, Georgia",6641,1348,5293,2812,3167,0.202981479,0.797018521
13067,"Cobb County, Georgia",703673,124371,579302,142184,489933,0.176745449,0.823254551
13069,"Coffee County, Georgia",39865,9457,30408,15244,18457,0.237225637,0.762774363
13071,"Colquitt County, Georgia",45275,12676,32599,17940,18735,0.279977913,0.720022087
13073,"Columbia County, Georgia",129658,14945,114713,29913,99518,0.115264773,0.884735227
13075,"Cook County, Georgia",16880,4600,12280,6177,7723,0.272511848,0.727488152
13077,"Coweta County, Georgia",130686,16706,113980,32205,95798,0.127833127,0.872166873
13079,"Crawford County, Georgia",12379,1992,10387,4229,7434,0.160917683,0.839082317
13081,"Crisp County, Georgia",22963,4442,18521,10421,10565,0.193441623,0.806558377
13083,"Dade County, Georgia",16387,2710,13677,5077,10484,0.165374992,0.834625008
13085,"Dawson County, Georgia",22303,3569,18734,6484,14707,0.160023315,0.839976685
13087,"Decatur County, Georgia",26271,5868,20403,10096,12840,0.223364166,0.776635834
13089,"DeKalb County, Georgia",699337,145709,553628,185770,419024,0.208353054,0.791646946
13091,"Dodge County, Georgia",19400,3320,16080,7067,11108,0.171134021,0.828865979
13093,"Dooly County, Georgia",12416,2866,9550,4954,5749,0.230831186,0.769168814
13095,"Dougherty County, Georgia",92099,19172,72927,38579,44444,0.208167298,0.791832702
13097,"Douglas County, Georgia",133803,23771,110032,35305,86003,0.177656704,0.822343296
13099,"Early County, Georgia",10433,1788,8645,3974,5766,0.171379277,0.828620723
13101,"Echols County, Georgia",4018,1389,2629,1435,1501,0.345694375,0.654305625
13103,"Effingham County, Georgia",53152,8301,44851,12615,36979,0.156174744,0.843825256
13105,"Elbert County, Georgia",19459,3403,16056,8329,9811,0.174880518,0.825119482
13107,"Emanuel County, Georgia",21920,5273,16647,9227,9323,0.240556569,0.759443431
13109,"Evans County, Georgia",10370,1924,8446,4137,5395,0.185535198,0.814464802
13111,"Fannin County, Georgia",23476,4087,19389,10664,12259,0.17409269,0.82590731
13113,"Fayette County, Georgia",107057,9910,97147,25074,85909,0.092567511,0.907432489
13115,"Floyd County, Georgia",94106,17300,76806,33530,54094,0.18383525,0.81616475
13117,"Forsyth County, Georgia",188715,22965,165750,30909,149390,0.121691439,0.878308561
13119,"Franklin County, Georgia",21836,4132,17704,8830,11854,0.189228796,0.810771204
13121,"Fulton County, Georgia",958576,159353,799223,229680,638950,0.166239297,0.833760703
13123,"Gilmer County, Georgia",28202,6123,22079,11566,14777,0.217112262,0.782887738
13125,"Glascock County, Georgia",2993,521,2472,849,1947,0.174072837,0.825927163
13127,"Glynn County, Georgia",79981,16205,63776,28520,45900,0.20261062,0.79738938
13129,"Gordon County, Georgia",55141,11389,43752,18130,30753,0.206543226,0.793456774
13131,"Grady County, Georgia",25048,6150,18898,10597,10698,0.245528585,0.754471415
13133,"Greene County, Georgia",16019,2940,13079,7024,8717,0.183532056,0.816467944
13135,"Gwinnett County, Georgia",836935,177494,659441,174356,540976,0.212076207,0.787923793
13137,"Habersham County, Georgia",41124,7702,33422,13911,24619,0.187287229,0.812712771
13139,"Hall County, Georgia",183379,37085,146294,51477,113230,0.202231444,0.797768556
13141,"Hancock County, Georgia",7325,1238,6087,3243,3889,0.169010239,0.830989761
13143,"Haralson County, Georgia",28133,4596,23537,10290,16226,0.163366865,0.836633135
13145,"Harris County, Georgia",32069,3659,28410,8277,24019,0.114097727,0.885902273
13147,"Hart County, Georgia",24647,4520,20127,9009,13824,0.183389459,0.816610541
13149,"Heard County, Georgia",11542,2090,9452,4480,6073,0.181077803,0.818922197
13151,"Henry County, Georgia",207707,31397,176310,49970,144889,0.151160048,0.848839952
13153,"Houston County, Georgia",142020,20845,121175,40880,98295,0.146775102,0.853224898
13155,"Irwin County, Georgia",8851,1561,7290,3618,4734,0.176364253,0.823635747
13157,"Jackson County, Georgia",60419,9899,50520,16054,40613,0.16383919,0.83616081
13159,"Jasper County, Georgia",13549,2386,11163,4613,7795,0.176101557,0.823898443
13161,"Jeff Davis County, Georgia",14911,3539,11372,5795,7066,0.23734156,0.76265844
13163,"Jefferson County, Georgia",16003,3905,12098,6811,6912,0.244016747,0.755983253
13165,"Jenkins County, Georgia",8693,1822,6871,3562,4140,0.209593926,0.790406074
13167,"Johnson County, Georgia",9040,1879,7161,3458,4653,0.207853982,0.792146018
13169,"Jones County, Georgia",28487,4329,24158,8582,18568,0.151964054,0.848035946
13171,"Lamar County, Georgia",17822,3290,14532,6341,10360,0.184603299,0.815396701
13173,"Lanier County, Georgia",9831,2122,7709,3898,4537,0.215847828,0.784152172
13175,"Laurens County, Georgia",46988,7316,39672,17734,27504,0.155699327,0.844300673
13177,"Lee County, Georgia",27425,3685,23740,6496,19648,0.134366454,0.865633546
13179,"Liberty County, Georgia",58243,8086,50157,15144,40724,0.138832134,0.861167866
13181,"Lincoln County, Georgia",7725,1449,6276,2865,4498,0.187572816,0.812427184
13183,"Long County, Georgia",15049,2735,12314,4276,9163,0.18173965,0.81826035
13185,"Lowndes County, Georgia",107558,21858,85700,33244,62627,0.203220588,0.796779412
13187,"Lumpkin County, Georgia",30355,4666,25689,8345,20227,0.15371438,0.84628562
13189,"McDuffie County, Georgia",21268,4489,16779,7721,11684,0.211068272,0.788931728
13191,"McIntosh County, Georgia",14068,2525,11543,5666,7724,0.179485357,0.820514643
13193,"Macon County, Georgia",12572,3060,9512,5024,5842,0.243398027,0.756601973
13195,"Madison County, Georgia",27976,4928,23048,9422,16533,0.176150987,0.823849013
13197,"Marion County, Georgia",8652,2203,6449,2967,4770,0.254623209,0.745376791
13199,"Meriwether County, Georgia",21241,4298,16943,9045,10310,0.202344522,0.797655478
13201,"Miller County, Georgia",5855,962,4893,2479,3203,0.164304014,0.835695986
13205,"Mitchell County, Georgia",21029,4730,16299,9059,9215,0.224927481,0.775072519
13207,"Monroe County, Georgia",25540,3695,21845,8127,16748,0.14467502,0.85532498
13209,"Montgomery County, Georgia",8627,1770,6857,3048,4755,0.205169816,0.794830184
13211,"Morgan County, Georgia",17669,3112,14557,5584,11382,0.176127681,0.823872319
13213,"Murray County, Georgia",39198,8443,30755,13383,20046,0.215393643,0.784606357
13215,"Muscogee County, Georgia",184446,30169,154277,62553,115052,0.163565488,0.836434512
13217,"Newton County, Georgia",100634,17537,83097,32050,61107,0.174265159,0.825734841
13219,"Oconee County, Georgia",33537,3255,30282,7070,26813,0.097056982,0.902943018
13221,"Oglethorpe County, Georgia",14548,2206,12342,4677,9252,0.151635964,0.848364036
13223,"Paulding County, Georgia",144876,20712,124164,31753,104317,0.142963638,0.857036362
13225,"Peach County, Georgia",27210,5106,22104,8910,16565,0.187651599,0.812348401
13227,"Pickens County, Georgia",29251,4229,25022,9691,19836,0.144576254,0.855423746
13229,"Pierce County, Georgia",18716,3929,14787,6714,10306,0.209927335,0.790072665
13231,"Pike County, Georgia",17562,2943,14619,5011,11386,0.167577725,0.832422275
13233,"Polk County, Georgia",40836,7835,33001,14766,22832,0.191865021,0.808134979
13235,"Pulaski County, Georgia",10152,1946,8206,4079,5341,0.191686367,0.808313633
13237,"Putnam County, Georgia",21072,3632,17440,7935,13056,0.172361427,0.827638573
13239,"Quitman County, Georgia",2407,441,1966,1408,1089,0.183215621,0.816784379
13241,"Rabun County, Georgia",16080,4060,12020,6659,8035,0.252487562,0.747512438
13243,"Randolph County, Georgia",7262,1502,5760,3662,2886,0.206830074,0.793169926
13245,"Richmond County, Georgia",191900,33775,158125,73043,107776,0.176003127,0.823996873
13247,"Rockdale County, Georgia",85540,16961,68579,23971,53294,0.198281506,0.801718494
13249,"Schley County, Georgia",5045,1223,3822,1849,2613,0.242418236,0.757581764
13251,"Screven County, Georgia",13922,2954,10968,5390,7041,0.212182158,0.787817842
13253,"Seminole County, Georgia",8703,1778,6925,3740,4525,0.204297369,0.795702631
13255,"Spalding County, Georgia",62924,11458,51466,23567,34469,0.182092683,0.817907317
13257,"Stephens County, Georgia",25685,4595,21090,9232,15283,0.17889819,0.82110181
13259,"Stewart County, Georgia",4697,1258,3439,2065,1993,0.26783053,0.73216947
13261,"Sumter County, Georgia",30889,5030,25859,13255,15779,0.162841141,0.837158859
13263,"Talbot County, Georgia",6564,945,5619,2543,3905,0.143967093,0.856032907
13265,"Taliaferro County, Georgia",1671,337,1334,823,797,0.201675643,0.798324357
13267,"Tattnall County, Georgia",20051,4306,15745,7104,11228,0.214752381,0.785247619
13269,"Taylor County, Georgia",8240,1508,6732,3667,4148,0.183009709,0.816990291
13271,"Telfair County, Georgia",12686,2328,10358,5834,5382,0.18350938,0.81649062
13273,"Terrell County, Georgia",8935,2127,6808,4058,3616,0.238052602,0.761947398
13275,"Thomas County, Georgia",43979,8907,35072,17526,22456,0.20252848,0.79747152
13277,"Tift County, Georgia",40246,9836,30410,14516,19444,0.244396959,0.755603041
13279,"Toombs County, Georgia",26921,6359,20562,10567,12421,0.23620965,0.76379035
13281,"Towns County, Georgia",10517,1551,8966,4494,6796,0.147475516,0.852524484
13283,"Treutlen County, Georgia",6373,933,5440,2846,3466,0.14639887,0.85360113
13285,"Troup County, Georgia",66928,11878,55050,22342,40501,0.177474301,0.822525699
13287,"Turner County, Georgia",8151,1971,6180,3447,3623,0.241810821,0.758189179
